run_id,latent_dim,metric_name,accumulation_method,value
104,4,rmse_rollout,mean,1.379388
105,5,rmse_rollout,mean,1.604556
106,6,rmse_rollout,mean,1.668054
107,7,rmse_rollout,mean,2.164456
108,8,rmse_rollout,mean,2.374474
109,9,rmse_rollout,mean,1.520967
110,10,rmse_rollout,mean,2.793005
111,11,rmse_rollout,mean,1.948410
112,12,rmse_rollout,mean,1.632415
113,13,rmse_rollout,mean,1.583031
114,14,rmse_rollout,mean,1.680897
115,15,rmse_rollout,mean,1.197841
116,16,rmse_rollout,mean,0.957869
117,17,rmse_rollout,mean,1.194212
118,18,rmse_rollout,mean,2.096345
119,19,rmse_rollout,mean,1.859685
120,20,rmse_rollout,mean,2.243049
121,21,rmse_rollout,mean,1.630464
122,22,rmse_rollout,mean,1.249457
123,23,rmse_rollout,mean,1.225318
124,24,rmse_rollout,mean,0.937383
125,25,rmse_rollout,mean,1.867042
126,26,rmse_rollout,mean,2.611099
127,27,rmse_rollout,mean,2.156496
128,28,rmse_rollout,mean,2.245637
129,29,rmse_rollout,mean,1.853072
130,30,rmse_rollout,mean,1.544781
131,31,rmse_rollout,mean,2.404327
132,32,rmse_rollout,mean,2.185411
133,33,rmse_rollout,mean,1.439588
134,34,rmse_rollout,mean,2.276368
135,35,rmse_rollout,mean,1.486188
136,36,rmse_rollout,mean,1.118966
137,37,rmse_rollout,mean,1.332090
138,38,rmse_rollout,mean,1.906248
139,39,rmse_rollout,mean,0.785280
140,40,rmse_rollout,mean,1.996159
141,41,rmse_rollout,mean,2.496669
142,42,rmse_rollout,mean,1.562788
143,43,rmse_rollout,mean,2.227418
144,44,rmse_rollout,mean,1.837027
145,45,rmse_rollout,mean,1.601297
146,46,rmse_rollout,mean,1.960231
147,47,rmse_rollout,mean,1.930226
148,48,rmse_rollout,mean,1.317488
149,49,rmse_rollout,mean,2.159452
150,50,rmse_rollout,mean,2.219484
151,1,rmse_rollout,mean,2.415979
152,2,rmse_rollout,mean,2.282226
153,3,rmse_rollout,mean,2.457625
154,4,rmse_rollout,mean,2.503145
155,5,rmse_rollout,mean,2.413255
156,6,rmse_rollout,mean,2.007054
157,7,rmse_rollout,mean,1.266562
158,8,rmse_rollout,mean,1.174513
159,9,rmse_rollout,mean,1.582227
160,10,rmse_rollout,mean,1.943142
161,11,rmse_rollout,mean,0.899952
162,12,rmse_rollout,mean,2.061546
163,13,rmse_rollout,mean,2.132991
164,14,rmse_rollout,mean,2.056923
165,15,rmse_rollout,mean,1.516885
166,16,rmse_rollout,mean,1.361525
167,17,rmse_rollout,mean,2.250410
168,18,rmse_rollout,mean,1.530699
169,19,rmse_rollout,mean,1.918599
170,20,rmse_rollout,mean,0.940907
171,21,rmse_rollout,mean,1.978850
172,22,rmse_rollout,mean,1.068966
173,23,rmse_rollout,mean,1.482329
174,24,rmse_rollout,mean,2.259144
175,25,rmse_rollout,mean,1.509244
176,26,rmse_rollout,mean,1.099607
177,27,rmse_rollout,mean,2.121510
178,28,rmse_rollout,mean,2.106819
179,29,rmse_rollout,mean,2.315093
180,30,rmse_rollout,mean,1.120603
